time,device_address,payload_size,frequency,spreading_factor,mtype,fport,wait,ToA,estimated_delay,ToA_shift
14104.645999908447,01c89513,29.0,868500000,8.0,10,5,6.6519999504089355,0.123,1.347,0.062
14111.297999858856,0056c2ec,26.0,868500000,7.0,10,5,11.383000135421753,0.062,1.2770000000000001,0.062
14122.680999994278,0080679e,26.0,867900000,7.0,10,5,16.460999965667725,0.062,1.338,0.123
14139.141999959946,00942101,29.0,868100000,8.0,10,5,4.351000070571899,0.123,1.3519999999999999,0.067
14143.493000030518,000b3938,29.0,868300000,7.0,10,5,16.427999973298938,0.067,1.276,0.062
14159.921000003817,0193c339,26.0,868100000,7.0,10,5,25.021999835968018,0.062,1.3490000000000002,0.134
14184.942999839785,012fdf38,31.0,868100000,8.0,10,5,29.794000148771374,0.134,1.347,0.067
14214.736999988556,01c84095,29.0,867300000,7.0,10,5,33.162999868392944,0.067,1.276,0.062
14247.899999856949,01319d53,26.0,867700000,7.0,10,5,33.10800004005432,0.062,1.338,0.123
14281.007999897003,013c51ba,29.0,868500000,8.0,10,5,32.81500005722046,0.123,1.347,0.062
14313.822999954224,01cece90,26.0,868100000,7.0,10,5,24.801000118255615,0.062,1.338,0.123
14338.62400007248,001952e8,29.0,868500000,8.0,10,5,43.51299977302551,0.123,1.408,0.123
14382.136999845505,0137f647,29.0,868100000,8.0,10,5,19.132000207901,0.123,1.408,0.123
14401.269000053406,00b2441b,29.0,868500000,8.0,10,5,28.3989999294281,0.123,1.419,0.134
14429.667999982834,011af755,31.0,868500000,8.0,10,5,21.16599988937378,0.134,1.403,0.123
14450.833999872208,01c3b59e,29.0,868100000,8.0,10,5,22.937000036239624,0.123,1.408,0.123
14473.770999908447,017c9bf1,29.0,868100000,8.0,10,5,25.86400008201599,0.123,1.408,0.123
14499.634999990463,0020e172,29.0,868100000,8.0,10,5,19.875,0.123,1.357,0.072
14519.509999990463,01dd2eba,31.0,867700000,7.0,10,5,28.861999988555908,0.072,1.346,0.134
14548.37199997902,00e1fbca,31.0,868300000,8.0,10,5,32.79099988937196,0.134,1.403,0.123
14581.162999868391,004bac45,29.0,868100000,8.0,10,5,32.575000047685535,0.123,1.408,0.123
14613.737999916077,00283aca,29.0,868100000,8.0,10,5,24.7020001411438,0.123,1.408,0.123
14638.44000005722,01343470,29.0,868500000,8.0,10,5,32.47599983215332,0.123,1.419,0.134
14670.915999889374,008be8b9,31.0,868100000,8.0,10,5,24.551000118255615,0.134,1.342,0.062
14695.46700000763,00b2c95b,26.0,867100000,7.0,10,5,21.513999938964844,0.062,1.338,0.123
14716.980999946594,01e8615b,29.0,868500000,8.0,10,5,26.467999935150146,0.123,1.3519999999999999,0.067
14743.448999881744,000b3938,29.0,867700000,7.0,10,5,28.785000085832507,0.067,1.337,0.123
14772.233999967577,01bfbfbe,29.0,868500000,8.0,10,5,13.875999927518933,0.123,1.408,0.123
14786.109999895096,017df4c7,29.0,868100000,8.0,10,5,29.8220000267047,0.123,1.408,0.123
14815.9319999218,01a16781,29.0,868500000,8.0,10,5,21.02999997138795,0.123,1.347,0.062
14836.961999893188,000cf19d,26.0,868500000,7.0,10,5,35.48200011253357,0.062,1.338,0.123
14872.444000005722,01fa08be,29.0,868100000,8.0,10,5,33.20099997520629,0.123,1.408,0.123
14905.644999980928,01719c8f,29.0,868100000,8.0,10,5,9.651000022888184,0.123,1.511,0.226
14915.296000003817,00759afb,29.0,868500000,9.0,10,5,16.869999885557263,0.226,1.547,0.123
14932.165999889374,003c7fc2,29.0,868300000,8.0,10,5,64.21300005912781,0.123,1.347,0.062
14996.378999948502,002e0ab6,26.0,867100000,7.0,10,5,23.930999994277954,0.062,1.282,0.067
15020.30999994278,00fe3300,29.0,867100000,7.0,10,5,6.689000129699707,0.067,1.337,0.123
15026.99900007248,00c65f02,29.0,868300000,8.0,10,5,9.556999921798706,0.123,1.408,0.123
15036.555999994278,007e8a82,29.0,868100000,8.0,10,5,25.187000036239624,0.123,1.408,0.123
15061.743000030518,00848458,29.0,868100000,8.0,10,5,24.65899991988954,0.123,1.511,0.226
15086.401999950407,011eb68c,29.0,868100000,9.0,10,5,6.436000108720691,0.226,1.5579999999999998,0.134
15092.838000059128,001defc7,31.0,868100000,8.0,10,5,26.705999851228626,0.134,1.352,0.072
15119.543999910356,01dd2eba,31.0,867900000,7.0,10,5,38.2550001144391,0.072,1.335,0.123
15157.799000024796,0063efab,29.0,868100000,8.0,10,5,19.557999849321277,0.123,1.408,0.123
15177.356999874117,003e0518,29.0,868300000,8.0,10,5,3.5989999771118164,0.123,1.408,0.123
15180.955999851229,013c51ba,29.0,868300000,8.0,10,5,19.997000217435925,0.123,1.347,0.062
15200.953000068665,018144f3,26.0,868500000,7.0,10,5,37.490999937057495,0.062,1.338,0.123
15238.444000005722,0185380c,29.0,868100000,8.0,10,5,21.92199993133363,0.123,1.408,0.123
15260.365999937056,01c52860,29.0,868500000,8.0,10,5,25.697999954223633,0.123,1.6969999999999998,0.412
15286.06399989128,003dfc8a,29.0,868500000,10.0,10,5,10.057000160219104,0.412,1.734,0.062
15296.121000051498,00570e69,26.0,868300000,7.0,10,5,2.9059998989087035,0.062,1.338,0.123
15299.026999950407,01ae0905,29.0,868300000,8.0,10,5,23.609999895097644,0.123,1.347,0.062
15322.636999845505,0080679e,26.0,867500000,7.0,10,5,20.770000219345093,0.062,1.282,0.067
15343.40700006485,000b3938,29.0,868100000,7.0,10,5,24.5239999294281,0.067,1.44,0.226
15367.930999994278,019958ac,29.0,867100000,9.0,10,5,28.39800000190553,0.226,1.8359999999999999,0.412
15396.328999996183,00e199e7,29.0,868100000,10.0,10,5,5.388999938966663,0.412,1.795,0.123
15401.71799993515,013fa877,29.0,868100000,8.0,10,5,23.098999977111816,0.123,1.408,0.123
15424.816999912262,00a90c9d,29.0,868300000,8.0,10,5,42.37100005149841,0.123,1.408,0.123
15467.18799996376,010106dd,29.0,868100000,8.0,10,5,18.933000087738037,0.123,1.408,0.123
15486.121000051498,01c30f15,29.0,868100000,8.0,10,5,1.4149999618530273,0.123,1.408,0.123
15487.536000013351,0187aacb,29.0,868500000,8.0,10,5,27.723999977111816,0.123,1.511,0.226
15515.259999990463,00759afb,29.0,868300000,9.0,10,5,20.539999961853027,0.226,1.547,0.123
15535.799999952316,01ef6f5c,29.0,868100000,8.0,10,5,17.568000078201294,0.123,1.408,0.123
15553.368000030518,01ab95d2,29.0,868100000,8.0,10,5,3.500999927520752,0.123,1.408,0.123
15556.868999958038,00c0b810,29.0,868300000,8.0,10,5,2.7030000686663698,0.123,1.408,0.123
15559.572000026705,01bfea5d,29.0,868500000,8.0,10,5,11.360999822614758,0.123,1.419,0.134
15570.93299984932,008be8b9,31.0,868500000,8.0,10,5,15.131000041959851,0.134,1.403,0.123
15586.06399989128,01ab4fa4,29.0,868100000,8.0,10,5,14.571000099183948,0.123,1.408,0.123
15600.634999990463,004ec2c9,29.0,868100000,8.0,10,5,5.003999948501587,0.123,1.408,0.123
15605.638999938965,00f34e62,29.0,868300000,8.0,10,5,8.79100012779054,0.123,1.408,0.123
15614.430000066755,00a853cd,29.0,868500000,8.0,10,5,7.833999872209461,0.123,1.347,0.062
15622.263999938965,00ec855f,26.0,868100000,7.0,10,5,4.7200000286120485,0.062,1.338,0.123
15626.983999967577,00c65f02,29.0,868100000,8.0,10,5,6.056999921796887,0.123,1.398,0.113
15633.040999889374,27000273,24.0,867100000,8.0,100,5,6.199000120162964,0.113,1.405,0.123
15639.240000009537,00942101,29.0,868100000,8.0,10,5,7.980000019073486,0.123,1.408,0.123
15647.22000002861,00b6c4d7,29.0,868300000,8.0,10,5,6.432999849319458,0.123,1.347,0.062
15653.65299987793,01bb7715,26.0,867100000,7.0,10,5,20.83800005912599,0.062,1.338,0.123
15674.490999937056,0175bb96,29.0,868100000,8.0,10,5,5.3220000267047,0.123,1.3519999999999999,0.067
15679.81299996376,01be5d5b,28.0,867700000,7.0,10,5,16.479000091550915,0.067,1.625,0.412
15696.292000055311,00e199e7,29.0,868300000,10.0,10,5,3.13099980354491,0.412,1.734,0.062
15699.422999858856,017ef912,26.0,867300000,7.0,10,5,6.565000057220459,0.062,1.3490000000000002,0.134
15705.987999916077,01c05f85,31.0,868500000,8.0,10,5,8.914000034330456,0.134,1.692,0.412
15714.901999950407,010ec053,29.0,868500000,10.0,10,5,2.5160000324267457,0.412,1.898,0.226
15717.417999982834,0065d74a,29.0,868100000,9.0,10,5,2.0260000228881836,0.226,1.496,0.072
15719.444000005722,01dd2eba,31.0,867300000,7.0,10,5,5.358000040054321,0.072,1.335,0.123
15724.802000045776,00a90c9d,29.0,868300000,8.0,10,5,3.6649999618530273,0.123,1.408,0.123
15728.46700000763,01feb82f,29.0,868100000,8.0,10,5,3.4140000343322754,0.123,1.511,0.226
15731.881000041962,01d3fd42,29.0,867900000,9.0,10,5,22.521999835968018,0.226,1.486,0.062
15754.40299987793,016ad9c1,26.0,868500000,7.0,10,5,3.4250001907348633,0.062,1.338,0.123
15757.828000068665,00e239e9,29.0,868500000,8.0,10,5,10.15999984741211,0.123,1.408,0.123
15767.987999916077,007a41b1,29.0,868300000,8.0,10,5,5.615999937057495,0.123,1.408,0.123
15773.603999853134,01a1b271,29.0,868100000,8.0,10,5,3.751000165937512,0.123,1.408,0.123
15777.355000019072,003e0518,29.0,868100000,8.0,10,5,3.5909998416918825,0.123,1.408,0.123
15780.945999860764,013c51ba,29.0,868100000,8.0,10,5,16.956000089643567,0.123,1.408,0.123
15797.901999950407,016048e7,29.0,868100000,8.0,10,5,4.638000011444092,0.123,1.408,0.123
15802.539999961851,00d75c87,29.0,868500000,8.0,10,5,9.431999921800525,0.123,1.408,0.123
15811.971999883652,01ee32f4,29.0,868500000,8.0,10,5,3.817000150680542,0.123,1.408,0.123
15815.789000034332,01827e97,29.0,868100000,8.0,10,5,1.940999984739392,0.123,1.408,0.123
15817.730000019072,014e0eee,29.0,868500000,8.0,10,5,5.7769999504107545,0.123,1.408,0.123
15823.506999969482,0179c73d,29.0,868100000,8.0,10,5,15.042999982833862,0.123,1.408,0.123
15838.549999952316,001952e8,29.0,868100000,8.0,10,5,3.5199999809283327,0.123,1.408,0.123
15842.069999933245,01d5dfa2,29.0,868300000,8.0,10,5,14.745000123975842,0.123,1.408,0.123
15856.81500005722,00c0b810,29.0,868500000,8.0,10,5,21.6969997882843,0.123,1.347,0.062
15878.511999845505,01e2ebee,26.0,868500000,7.0,10,5,2.1600000858306885,0.062,1.338,0.123
15880.671999931335,01ab3360,29.0,868300000,8.0,10,5,5.388999938964844,0.123,1.408,0.123
15886.0609998703,01ab4fa4,29.0,868300000,8.0,10,5,10.282999992370605,0.123,1.398,0.113
15896.34399986267,270002a3,24.0,868300000,8.0,100,5,9.292999982833862,0.113,1.405,0.123
15905.636999845505,00f34e62,29.0,868300000,8.0,10,5,16.372000217439563,0.123,1.408,0.123
15922.009000062944,006e7b54,29.0,868100000,8.0,10,5,17.25,0.123,1.408,0.123
15939.259000062944,00942101,29.0,868500000,8.0,10,5,3.363999843595593,0.123,1.408,0.123
15942.62299990654,0126ff5f,29.0,868100000,8.0,10,5,13.976999998092651,0.123,1.6969999999999998,0.412
15956.599999904633,019c490e,29.0,868500000,10.0,10,5,2.5450000762957643,0.412,1.795,0.123
15959.144999980928,00912b9b,29.0,868100000,8.0,10,5,2.509999990461438,0.123,1.408,0.123
15961.65499997139,00848458,29.0,868100000,8.0,10,5,23.36299991607666,0.123,1.419,0.134
15985.017999887466,012fdf38,31.0,868500000,8.0,10,5,11.222000122070312,0.134,1.692,0.412
15996.240000009537,00e199e7,29.0,868100000,10.0,10,5,9.664999961853027,0.412,1.795,0.123
16005.90499997139,0096862f,29.0,868500000,8.0,10,5,8.727999925613403,0.123,1.3519999999999999,0.067
16014.632999897003,01c84095,29.0,867100000,7.0,10,5,19.937000036241443,0.067,1.337,0.123
16034.569999933245,000c4528,29.0,868100000,8.0,10,5,2.5139999389630248,0.123,1.408,0.123
16037.083999872208,004a110d,29.0,868100000,8.0,10,5,11.36900019645691,0.123,1.408,0.123
16048.453000068665,01fc8baf,29.0,868100000,8.0,10,5,13.063999891281128,0.123,1.408,0.123
16061.516999959946,017b2c19,29.0,868500000,8.0,10,5,5.880000114442737,0.123,1.408,0.123
16067.397000074388,009aa0e6,29.0,868500000,8.0,10,5,40.34899997711,0.123,1.408,0.123
16107.746000051498,00e94022,29.0,868500000,8.0,10,5,12.167999982833862,0.123,1.347,0.062
16119.914000034332,01e0bd64,26.0,868100000,7.0,10,5,12.819999933244617,0.062,1.338,0.123
16132.733999967577,009ba0f7,29.0,868500000,8.0,10,5,23.388000011442273,0.123,1.6969999999999998,0.412
16156.12199997902,01f0c76a,29.0,868500000,10.0,10,5,14.204999923704236,0.412,1.795,0.123
16170.326999902723,0084bde1,29.0,868300000,8.0,10,5,29.763999938966663,0.123,1.408,0.123
16200.09099984169,014bfe1f,29.0,868100000,8.0,10,5,12.312000036239624,0.123,1.47,0.185
16212.40299987793,01c0f933,51.0,868100000,8.0,10,6,5.07700014114198,0.185,1.405,0.123
16217.480000019072,0045978b,29.0,868100000,8.0,10,5,3.7339999675768922,0.123,1.511,0.226
16221.213999986649,01807a6d,29.0,868100000,9.0,10,5,12.056999921798706,0.226,1.547,0.123
16233.270999908447,00d3008c,29.0,868500000,8.0,10,5,2.5450000762921263,0.123,1.408,0.123
16235.81599998474,011709c2,29.0,868500000,8.0,10,5,6.480000019077124,0.123,1.408,0.123
16242.296000003817,01bac8fc,29.0,868100000,8.0,10,5,1.7820000648480345,0.123,1.408,0.123
16244.078000068665,004878ce,29.0,868100000,8.0,10,5,7.847999811170666,0.123,1.347,0.062
16251.925999879835,000e369b,26.0,868100000,7.0,10,5,2.302000045776367,0.062,1.338,0.123
16254.227999925612,00b0620c,29.0,868300000,8.0,10,5,5.381999969484241,0.123,1.419,0.134
16259.609999895096,019788c0,31.0,868500000,8.0,10,5,1.6490001678484987,0.134,1.342,0.062
16261.259000062944,016fb539,26.0,868500000,7.0,10,5,2.93399977684021,0.062,1.338,0.123
16264.192999839785,0099ffb9,29.0,868100000,8.0,10,5,6.198000192638574,0.123,1.3519999999999999,0.067
16270.391000032423,01942fea,28.0,868500000,7.0,10,5,2.0169999599474977,0.067,1.336,0.123
16272.40799999237,00771129,29.0,868100000,8.0,10,5,2.7219998836517334,0.123,1.347,0.062
16275.129999876022,00ae7d77,26.0,868100000,7.0,10,5,4.638000011444092,0.062,1.282,0.067
16279.767999887466,01be5d5b,28.0,868100000,7.0,10,5,4.726000070571899,0.067,1.336,0.123
16284.493999958038,015d0e09,29.0,868100000,8.0,10,5,3.364000082015991,0.123,1.347,0.062
16287.858000040054,015aa951,26.0,867300000,7.0,10,5,9.122999906539917,0.062,1.338,0.123
16296.980999946594,01922e11,29.0,868100000,8.0,10,5,1.556999921796887,0.123,1.347,0.062
16298.537999868391,01835732,26.0,868500000,7.0,10,5,5.9060001373309206,0.062,1.338,0.123
16304.444000005722,007b49a8,29.0,868100000,8.0,10,5,1.6319999694824219,0.123,1.408,0.123
16306.075999975204,0079e4d3,29.0,868500000,8.0,10,5,3.2890000343322754,0.123,1.6969999999999998,0.412
16309.365000009537,006b733a,29.0,868100000,10.0,10,5,11.289000034330456,0.412,1.795,0.123
16320.654000043867,01e85637,29.0,868100000,8.0,10,5,1.6979999542254518,0.123,1.347,0.062
16322.351999998093,01334ec7,26.0,868100000,7.0,10,5,1.4129998683929443,0.062,1.3900000000000001,0.175
16323.764999866486,01397c55,49.0,868100000,8.0,10,6,2.5440001487750123,0.175,1.41,0.123
16326.30900001526,00401e9d,29.0,868100000,8.0,10,5,2.0249998569470335,0.123,1.408,0.123
16328.333999872208,005dc8f0,29.0,868100000,8.0,10,5,10.610000133514404,0.123,1.408,0.123
16338.944000005722,00524308,29.0,868500000,8.0,10,5,3.0820000171661377,0.123,1.357,0.072
16342.026000022888,04a04347,33.0,868300000,7.0,10,1,3.069999933244617,0.072,1.338,0.123
16345.095999956133,00c6fca3,29.0,868100000,8.0,10,5,3.372999906538098,0.123,1.408,0.123
16348.46899986267,01fc8baf,29.0,868100000,8.0,10,5,2.4780001640338014,0.123,1.357,0.072
16350.947000026705,04901c9d,33.0,868100000,7.0,10,1,2.315999984739392,0.072,1.338,0.123
16353.263000011444,010f6419,29.0,868100000,8.0,10,5,10.626999855041504,0.123,1.408,0.123
16363.889999866486,015597d5,29.0,868100000,8.0,10,5,2.384999990463257,0.123,1.408,0.123
16366.274999856949,012d2d22,29.0,868100000,8.0,10,5,1.629000186918347,0.123,1.408,0.123
16367.904000043867,00d0acbd,29.0,868100000,8.0,10,5,4.284999847412109,0.123,1.408,0.123
16372.18899989128,0168d712,29.0,868500000,8.0,10,5,7.1519999504107545,0.123,1.419,0.134
16379.34099984169,019c22c8,31.0,868100000,8.0,10,5,2.1010000705718994,0.134,1.403,0.123
16381.441999912262,0045b4cf,29.0,868500000,8.0,10,5,1.7250001430493285,0.123,1.408,0.123
16383.167000055311,018d15dc,29.0,868500000,8.0,10,5,2.0920000076312135,0.123,1.511,0.226
16385.259000062943,0074832a,29.0,867300000,9.0,10,5,7.926999807357788,0.226,1.486,0.062
16393.1859998703,0020ef0d,26.0,868100000,7.0,10,5,1.7239999771118164,0.062,1.338,0.123
16394.909999847412,0046e57d,29.0,868500000,8.0,10,5,2.6010000705718994,0.123,1.738,0.453
16397.510999917984,01faae46,31.0,868300000,10.0,10,5,4.870000123977661,0.453,1.782,0.134
16402.38100004196,00d2a41c,31.0,868100000,8.0,10,5,3.1549999713897705,0.134,1.403,0.123
16405.53600001335,01719c8f,29.0,868100000,8.0,10,5,4.57699990272522,0.123,1.408,0.123
16410.112999916077,00c0a759,29.0,868100000,8.0,10,5,1.4230000972747803,0.123,1.408,0.123
16411.53600001335,00eb0e01,29.0,868100000,8.0,10,5,2.611999988555908,0.123,1.408,0.123
16414.148000001907,010cce12,29.0,868100000,8.0,10,5,8.210999965667725,0.123,1.46,0.175
16422.358999967575,0085a389,49.0,868100000,8.0,10,6,2.740999937057495,0.175,1.41,0.123
16425.099999904633,00f65b51,29.0,868100000,8.0,10,5,2.628000020980835,0.123,1.408,0.123
16427.727999925613,00c77906,29.0,868100000,8.0,10,5,3.13700008392334,0.123,1.347,0.062
16430.865000009537,2000000a,26.0,868500000,7.0,10,10,1.3409998416900635,0.062,1.338,0.123
16432.205999851227,0097ab64,29.0,868300000,8.0,10,5,7.831000089645386,0.123,1.419,0.134
16440.036999940872,0066bf3d,31.0,868300000,8.0,10,5,2.1029999256134033,0.134,1.403,0.123
16442.139999866486,01d5dfa2,29.0,868100000,8.0,10,5,3.682000160217285,0.123,1.347,0.062
16445.822000026703,009c1a6f,26.0,868500000,7.0,10,5,3.2129998207092285,0.062,1.338,0.123
16449.034999847412,0155bace,29.0,868100000,8.0,10,5,4.947000026702881,0.123,1.408,0.123
16453.981999874115,019b89d2,29.0,868300000,8.0,10,5,1.7799999713897705,0.123,1.408,0.123
16455.761999845505,012b4af6,29.0,868500000,8.0,10,5,14.502000093460083,0.123,1.408,0.123
16470.263999938965,0084bde1,29.0,868500000,8.0,10,5,4.690999984741211,0.123,1.408,0.123
16474.954999923706,0165cd40,29.0,868300000,8.0,10,5,5.689000129699707,0.123,1.408,0.123
16480.644000053406,01ab3360,29.0,868100000,8.0,10,5,2.552999973297119,0.123,1.46,0.175
16483.197000026703,011fa054,49.0,868100000,8.0,10,6,9.402999877929688,0.175,1.41,0.123
16492.599999904633,00b7c413,29.0,868500000,8.0,10,5,3.430000066757202,0.123,1.347,0.062
16496.02999997139,00570e69,26.0,868100000,7.0,10,5,3.2070000171661377,0.062,1.338,0.123
16499.236999988556,00c2d5cc,29.0,868100000,8.0,10,5,5.776000022888184,0.123,1.408,0.123
16505.013000011444,00123d57,29.0,868100000,8.0,10,5,5.115000009536743,0.123,1.408,0.123
16510.12800002098,01d587fd,29.0,868500000,8.0,10,5,4.258999824523926,0.123,1.408,0.123
16514.386999845505,00a853cd,29.0,868500000,8.0,10,5,1.6390001773834229,0.123,1.408,0.123
16516.02600002289,01f2d4cb,29.0,868500000,8.0,10,5,1.7809998989105225,0.123,1.3519999999999999,0.067
16517.8069999218,001e2233,29.0,868100000,7.0,10,5,3.383000135421753,0.067,1.44,0.226
16521.19000005722,01807a6d,29.0,867300000,9.0,10,5,2.801999807357788,0.226,1.5579999999999998,0.134
16523.99199986458,01e996fb,31.0,868300000,8.0,10,5,1.7150001525878906,0.134,1.403,0.123
16525.707000017166,00476b3e,29.0,868500000,8.0,10,5,2.2339999675750732,0.123,1.419,0.134
16527.94099998474,01031cf3,31.0,868100000,8.0,10,5,3.5239999294281006,0.134,1.403,0.123
16531.46499991417,00c6f653,29.0,868500000,8.0,10,5,1.498000144958496,0.123,1.347,0.062
16532.963000059128,000c13b4,26.0,868500000,7.0,10,5,1.6489999294281006,0.062,1.338,0.123
16534.611999988556,00ab0f98,29.0,868100000,8.0,10,5,1.7899999618530273,0.123,1.511,0.226
16536.40199995041,01da0beb,29.0,867700000,9.0,10,5,14.900000095367432,0.226,1.547,0.123
16551.302000045776,00b95ae9,29.0,868100000,8.0,10,5,5.287999868392944,0.123,1.6969999999999998,0.412
16556.58999991417,019c490e,29.0,868300000,10.0,10,5,3.4019999504089355,0.412,1.734,0.062
16559.99199986458,0196ac14,26.0,868500000,7.0,10,5,4.808000087738037,0.062,1.338,0.123
16564.799999952316,019d623d,29.0,868500000,8.0,10,5,17.97699999809265,0.123,1.408,0.123
16582.77699995041,0139e465,29.0,868100000,8.0,10,5,1.6410000324249268,0.123,1.408,0.123
16584.417999982834,015d0e09,29.0,868100000,8.0,10,5,1.624000072479248,0.123,1.408,0.123
16586.042000055313,017df4c7,29.0,868100000,8.0,10,5,1.7909998893737793,0.123,1.408,0.123
16587.832999944687,002c97bf,29.0,868100000,8.0,10,5,17.98300004005432,0.123,1.6969999999999998,0.412
16605.81599998474,00e51655,29.0,868100000,10.0,10,5,5.372999906539917,0.412,1.795,0.123
16611.18899989128,00717b1a,29.0,868500000,8.0,10,5,2.9019999504089355,0.123,1.408,0.123
16614.09099984169,01bcc433,29.0,868100000,8.0,10,5,17.66100001335144,0.123,1.408,0.123
16631.75199985504,0000d5f6,29.0,868500000,8.0,10,5,2.007000207901001,0.123,1.408,0.123
16633.759000062943,0136cd57,29.0,868100000,8.0,10,5,3.2779998779296875,0.123,1.408,0.123
16637.036999940872,004a110d,29.0,868100000,8.0,10,5,3.5320000648498535,0.123,1.408,0.123
16640.569000005722,0063d50c,29.0,868500000,8.0,10,5,2.930999994277954,0.123,1.408,0.123
16643.5,017b7761,29.0,868500000,8.0,10,5,13.490000009536743,0.123,1.408,0.123
16656.990000009537,007a7a11,29.0,868100000,8.0,10,5,4.501999855041504,0.123,1.419,0.134
16661.49199986458,017b2c19,31.0,868100000,8.0,10,5,2.252000093460083,0.134,1.403,0.123
16663.74399995804,01b09e75,29.0,868100000,8.0,10,5,3.4210000038146973,0.123,1.408,0.123
16667.164999961853,010106dd,29.0,868500000,8.0,10,5,15.319000005722046,0.123,1.408,0.123
16682.483999967575,00ae617e,29.0,868500000,8.0,10,5,6.16100001335144,0.123,1.408,0.123
16688.644999980927,003c6ae7,29.0,868100000,8.0,10,5,2.4010000228881836,0.123,1.408,0.123
16691.046000003815,012e86fd,29.0,868500000,8.0,10,5,4.200000047683716,0.123,1.408,0.123
16695.2460000515,00715eb0,29.0,868100000,8.0,10,5,3.0820000171661377,0.123,1.408,0.123
16698.328000068665,007ee8b1,29.0,868300000,8.0,10,5,1.4869999885559082,0.123,1.408,0.123
16699.81500005722,0037d0fe,29.0,868100000,8.0,10,5,1.7979998588562012,0.123,1.347,0.062
16701.612999916077,0002d37e,26.0,867700000,7.0,10,5,12.568000078201294,0.062,1.338,0.123
16714.180999994278,010cce12,29.0,868500000,8.0,10,5,1.5469999313354492,0.123,1.408,0.123
16715.727999925613,01827e97,29.0,868500000,8.0,10,5,7.699000120162964,0.123,1.408,0.123
16723.427000045776,0179c73d,29.0,868100000,8.0,10,5,3.050999879837036,0.123,1.347,0.062
16726.477999925613,00aa6950,26.0,867900000,7.0,10,5,11.005000114440918,0.062,1.338,0.123
16737.483000040054,011e31a3,29.0,868100000,8.0,10,5,11.190999984741211,0.123,1.408,0.123
16748.674000024796,0071dc3a,29.0,868300000,8.0,10,5,5.325999975204468,0.123,1.408,0.123
16754.0,019b89d2,29.0,868300000,8.0,10,5,2.072000026702881,0.123,1.6969999999999998,0.412
16756.072000026703,01f0c76a,29.0,868100000,10.0,10,5,26.169999837875366,0.412,1.795,0.123
16782.24199986458,0137f647,29.0,868100000,8.0,10,5,2.761000156402588,0.123,1.347,0.062
16785.00300002098,00c1ca8d,26.0,868100000,7.0,10,5,1.7739999294281006,0.062,1.627,0.412
16786.77699995041,010b3cf9,29.0,868500000,10.0,10,5,2.245000123977661,0.412,1.795,0.123
16789.022000074387,00b7b458,29.0,868100000,8.0,10,5,2.617999792098999,0.123,1.408,0.123
16791.639999866486,0036b0b9,29.0,868100000,8.0,10,5,4.769999980926514,0.123,1.511,0.226
16796.409999847412,000fe58e,29.0,868500000,9.0,10,5,2.7790000438690186,0.226,1.547,0.123
16799.18899989128,00c2d5cc,29.0,868100000,8.0,10,5,3.746999979019165,0.123,1.408,0.123
16802.9359998703,007c7a26,29.0,868100000,8.0,10,5,2.0830001831054688,0.123,1.408,0.123
16805.019000053406,00123d57,29.0,868100000,8.0,10,5,4.2099997997283936,0.123,1.408,0.123
16809.228999853134,00c0838d,29.0,868100000,8.0,10,5,7.656000137329102,0.123,1.408,0.123
16816.884999990463,01e8615b,29.0,868100000,8.0,10,5,11.045000076293945,0.123,1.419,0.134
16827.930000066757,01031cf3,31.0,868500000,8.0,10,5,2.244999885559082,0.134,1.4140000000000001,0.134
16830.174999952316,01d24587,31.0,868100000,8.0,10,5,3.128999948501587,0.134,1.403,0.123
16833.303999900818,00d3008c,29.0,868100000,8.0,10,5,1.4880001544952393,0.123,1.347,0.062
16834.792000055313,01121e7c,26.0,868500000,7.0,10,5,1.6499998569488525,0.062,1.441,0.226
16836.441999912262,01da0beb,29.0,868100000,9.0,10,5,10.535000085830688,0.226,1.486,0.062
16846.976999998093,00b76a75,26.0,868100000,7.0,10,5,5.181999921798706,0.062,1.338,0.123
16852.15899991989,0025fbb6,29.0,868100000,8.0,10,5,1.7160000801086426,0.123,1.347,0.062
16853.875,0066467a,26.0,868100000,7.0,10,5,1.4059998989105225,0.062,1.338,0.123
16855.28099989891,01c0f7a4,29.0,868100000,8.0,10,5,35.28600001335144,0.123,1.6969999999999998,0.412
16890.566999912262,11190afb,26.0,867300000,10.0,10,5,94.66300010681152,0.412,1.76,0.113
16985.230000019073,27000221,24.0,867100000,8.0,100,5,29.924999952316284,0.113,1.508,0.226
17015.15499997139,00759afb,29.0,867700000,9.0,10,5,58.17799997329712,0.226,1.486,0.062
17073.332999944687,00000590,26.0,867500000,7.0,10,5,35.128000020980835,0.062,1.2770000000000001,0.062
17108.460999965668,01162330,26.0,867700000,7.0,10,5,22.78500008583069,0.062,1.441,0.226
17131.2460000515,010e226b,29.0,867900000,9.0,10,5,51.669999837875366,0.226,1.486,0.062
17182.915999889374,00657727,26.0,867300000,7.0,10,5,432.2480001449585,0.062,1.441,0.226
17615.164000034332,00759afb,29.0,867100000,9.0,10,5,58.11899995803833,0.226,1.486,0.062
17673.28299999237,00000590,26.0,867100000,7.0,10,5,22.90499997138977,0.062,1.328,0.113
17696.18799996376,270002a3,24.0,867100000,8.0,100,5,21.532999992370605,0.113,1.349,0.067
17717.72099995613,001e2233,29.0,867700000,7.0,10,5,136.00600004196167,0.067,1.276,0.062
